# id  x  y  V  eV  BV  eBV
2531  1056.115696  735.160782  17.164328  0.097161  1.974157  0.054614
2532  1212.459989  1393.189269  16.811545  0.055437  1.019296  0.085495
2533  1612.407366  1519.582969  18.310575  0.100849  1.722241  0.052153
2534  1628.933893  1298.873293  17.353038  0.066557  1.099329  0.059723
2535  268.862964  1038.582098  19.164222  0.095734  2.217321  0.108757
2536  1727.846241  1536.718483  16.510130  0.038853  1.492775  0.078685
2537  674.969175  1916.831791  18.048856  0.098213  1.582031  0.056462
2538  106.933155  1802.444168  19.589403  0.117123  2.429275  0.084082
2539  2015.287342  501.582922  17.709373  0.041775  1.475796  0.082874
2540  1980.467669  1338.375209  16.639358  0.042149  0.618509  0.089601
2541  668.725503  633.291262  15.914492  0.036675  0.433739  0.074676
2542  1229.461729  1944.501726  16.229108  0.048704  0.423111  0.043360
2543  26.403854  953.132856  20.433572  0.106214  2.813589  0.083192
2544  1971.655399  167.937741  16.828778  0.040865  0.914154  0.075337
2545  1436.921210  2024.668342  17.639774  0.110832  1.365178  0.044226
2546  1376.826752  1706.478712  15.535102  0.039842  0.302717  0.060989
2547  1813.207040  924.177701  16.608687  0.035266  1.153126  0.042974
2548  1325.777828  1011.626976  17.370398  0.038119  1.081165  0.062023
2549  4.244163  1188.758972  18.498910  0.089741  1.967188  0.093794
2550  1911.370666  229.898333  17.803728  0.087946  1.261565  0.066115
2551  662.974758  515.414134  19.655989  0.131167  2.562316  0.090479
2552  523.067206  1256.335628  17.350035  0.060499  1.095140  0.039423
2553  1755.340112  1786.671735  17.545916  0.086130  1.258942  0.082252
2554  533.472790  25.908818  19.340547  0.096472  2.245053  0.060827
2555  538.965276  1698.550435  17.124590  0.043786  1.425135  0.115190
2556  478.866785  750.412208  17.207481  0.056731  1.201706  0.051464
2557  769.582885  646.916068  19.431950  0.063170  2.514127  0.062678
2558  1045.307476  844.996610  17.056038  0.065889  1.626606  0.083396
2559  468.334732  578.760874  16.887186  0.037447  1.199194  0.040680
2560  1731.608243  1225.995476  16.717266  0.041353  1.087156  0.059654
2561  2035.371746  1135.905561  18.092379  0.122362  1.686887  0.073615
2562  726.152116  1705.812691  17.860016  0.080981  1.385126  0.081515
2563  887.547460  1978.190179  16.784991  0.070399  1.138406  0.042202
2564  1761.326713  221.928586  20.034904  0.143076  3.207767  0.245093
2565  1017.893593  1457.745232  16.317035  0.061874  0.634004  0.060815
2566  1785.032028  457.324496  17.482802  0.097095  2.472199  0.040828
2567  932.318644  1950.066937  16.673653  0.047506  1.480366  0.043253
2568  847.878967  1800.602753  14.190477  0.051434  -0.590814  0.031605
2569  400.427140  1228.202487  16.858921  0.047211  1.662861  0.062172
2570  1049.240430  783.945025  16.724660  0.037166  0.919117  0.040159
2571  17.083470  432.057005  17.771864  0.065216  1.327161  0.061256
2572  864.620212  60.816284  17.126105  0.086676  1.048611  0.077183
2574  816.914182  415.095247  16.931042  0.045473  1.027472  0.097009
2575  754.078065  1221.074130  16.684419  0.048981  0.859614  0.043060
2576  1319.126481  1463.854083  17.677718  0.048429  1.401030  0.039797
2577  338.306098  235.171709  18.966782  0.120668  2.088528  0.126315
2578  486.093763  490.574661  17.367627  0.038083  1.159627  0.051058
2579  1332.723791  1416.111398  19.817813  0.116033  2.659805  0.132271
2580  1456.052173  618.458299  17.090336  0.033857  0.768271  0.075508
2581  1930.095777  1758.305830  15.303004  0.049835  0.172077  0.047249
2583  261.640394  1659.645321  16.811388  0.079589  1.048977  0.042621
2584  799.360856  1778.150272  16.540620  0.061187  0.808336  0.061956
2585  323.880775  614.958445  18.135451  0.046995  1.521281  0.052306
2586  788.840581  1839.518937  17.180579  0.044667  1.035846  0.128294
2587  117.374563  553.205103  16.639118  0.054414  1.220672  0.042454
2588  855.581501  1641.312962  16.866164  0.039175  0.967187  0.062844
2589  946.122202  333.153187  20.073580  0.085034  2.306731  0.148332
2590  57.047785  1302.486144  18.218210  0.047350  1.230584  0.080696
2591  462.583597  1892.064508  20.892769  0.203873  2.926309  0.270680
2592  998.046150  1333.936518  17.199936  0.093360  0.994880  0.057094
2593  385.176945  1827.504891  18.994186  0.153142  1.714604  0.069707
2594  504.632780  955.034616  19.700893  0.185449  1.874427  0.150484
2595  589.226970  465.824299  19.216423  0.088154  2.017328  0.088405
2596  987.657358  967.890800  17.314699  0.049422  0.891693  0.062868
2597  1751.151738  1491.212238  17.784683  0.060291  2.035314  0.097107
2598  1733.091007  1895.763218  17.470333  0.097432  2.266277  0.069192
2599  85.036090  1959.797687  17.643118  0.073552  1.024749  0.114080
2600  1164.361403  1609.094733  18.741166  0.074705  1.636043  0.082106
2601  2042.736877  868.853357  17.736148  0.050897  1.054569  0.075358
2602  276.042788  335.419497  21.178252  0.143372  2.948496  0.105560
2603  1182.555175  1425.792841  17.753776  0.055552  1.105681  0.066507
2604  462.639015  1090.821713  20.424689  0.182827  2.578421  0.286664
2605  245.438752  235.120924  19.302116  0.077839  1.924047  0.145323
2606  915.739920  66.539527  18.098501  0.121097  1.187991  0.099614
2607  1205.109406  1307.055139  17.312031  0.049670  1.013401  0.038969
2608  1957.871897  1715.522888  17.550454  0.064679  2.102608  0.070033
2609  972.358451  610.982162  17.590365  0.063859  0.950977  0.047969
2610  648.861370  1498.150370  15.426015  0.039803  -0.225592  0.080709
2611  104.692945  1879.745491  20.381156  0.257873  2.433320  0.161538
2612  1481.717750  1511.866977  17.998193  0.046151  1.263536  0.063886
2613  1018.594644  1367.924155  19.563423  0.112580  2.356210  0.156723
2614  1637.934767  1134.152990  17.341457  0.060635  1.806057  0.049776
2615  1027.292849  642.941722  17.749707  0.083154  1.173248  0.054114
2616  1107.241079  319.239540  17.509538  0.070264  1.150937  0.103177
2617  1575.803600  1739.382389  18.391173  0.064159  1.582490  0.114172
2618  1140.349212  2043.333752  21.158021  0.154442  3.381638  0.265363
2619  901.957279  1137.183787  17.341598  0.041343  1.625679  0.056551
2620  831.374009  421.649793  17.460469  0.067016  1.198702  0.102280
2621  1175.630543  1042.616640  17.415664  0.054941  0.894084  0.050451
2622  1882.167713  638.601237  18.292153  0.069448  1.571642  0.059745
2623  1278.572759  589.630579  17.801427  0.096514  2.296261  0.059814
2624  1103.182528  536.782724  18.677006  0.071508  1.616948  0.153216
2625  1666.558540  970.558950  20.015027  0.139228  2.207903  0.086337
2626  87.560720  1677.199784  17.452246  0.064898  1.163038  0.046555
2627  2003.480774  1420.238996  18.624186  0.088054  1.602468  0.075774
2628  997.089611  532.423939  16.936537  0.046219  0.919524  0.076581
2629  1978.843525  1199.672866  21.065430  0.346670  2.743289  0.140702
2630  1371.378598  587.934880  18.419571  0.117769  1.761355  0.054095
2631  589.156255  894.008414  15.019038  0.031165  -0.328312  0.035451
2632  540.865728  1506.403917  17.958946  0.084363  1.087426  0.052646
2633  1953.703284  381.715714  18.310084  0.097596  1.416573  0.103311
2634  1883.394968  993.815612  18.182821  0.059994  1.288540  0.061860
2635  1842.433025  937.666507  18.787518  0.091622  1.258787  0.101884
2637  1429.890323  725.049535  15.088276  0.027494  -0.336328  0.038322
2638  880.381265  1749.500354  14.561099  0.037334  -0.624765  0.047053
2639  1544.015920  352.631432  17.513641  0.051799  1.116387  0.093033
2640  1807.758213  998.006056  18.702327  0.063794  1.672797  0.070611
2641  1097.242106  1686.506380  17.892744  0.062382  1.033719  0.077901
2642  277.055405  248.993053  17.315518  0.074749  1.781684  0.046897
2643  38.414682  194.090441  15.010822  0.069542  -0.361295  0.067037
2644  1741.520083  2000.916026  18.363915  0.109629  1.557795  0.056725
2645  853.388116  190.789770  17.524292  0.048075  0.981624  0.090057
2646  26.687663  1292.021585  20.735447  0.247065  2.848065  0.089423
2647  181.193260  85.115887  18.734603  0.076237  1.740925  0.073547
2648  2043.356151  390.231774  17.628612  0.054617  2.628578  0.060292
2649  1435.207718  2002.970640  22.330046  0.468771  3.338446  0.147083
2650  1584.014908  38.441031  17.533612  0.079207  2.070256  0.041542
2651  659.350228  867.498558  17.431621  0.070402  1.110283  0.058497
2652  199.432359  1718.004941  19.779694  0.126158  2.012189  0.088398
2653  1336.396812  1630.629059  18.880590  0.076608  1.804776  0.136263
2654  1541.108833  125.008340  17.821472  0.042675  1.118261  0.121782
2655  1408.399316  1437.568461  17.212836  0.043116  1.030844  0.043073
2656  1069.390870  1604.327031  17.405027  0.046831  1.150470  0.052262
2657  1017.810064  1475.714439  17.449514  0.048969  0.858745  0.066606
2658  1195.818229  1677.695728  18.404401  0.065787  1.471993  0.054040
2659  1831.086410  1702.412944  17.727921  0.072477  0.961420  0.064697
2660  1582.545696  432.779331  17.982517  0.059639  1.483308  0.076854
2661  128.536410  1581.458586  17.871100  0.058689  1.751938  0.052058
2662  1289.832058  317.959870  17.330656  0.056879  1.862138  0.036419
2663  1240.731525  209.200557  17.977807  0.099470  1.165622  0.056596
2664  1506.704101  1093.077871  17.453771  0.085600  0.958077  0.039275
2665  20.355823  2033.463321  19.062598  0.064488  1.828481  0.094461
2666  469.779944  1966.438712  19.410941  0.069137  2.170933  0.134997
2667  252.383257  952.171499  17.684724  0.040508  1.112706  0.050016
2668  1701.894422  523.557399  17.407068  0.043350  1.882172  0.043893
2669  1525.918768  270.135812  17.471172  0.054807  1.574037  0.043229
2670  563.261124  825.968480  15.805705  0.046558  0.124126  0.032383
2671  451.414096  22.775198  17.474440  0.066117  1.183445  0.085556
2672  202.338503  803.817909  17.974040  0.058737  1.338550  0.091676
2673  1685.785714  1972.539092  18.574513  0.058220  1.296838  0.126643
2674  1757.397716  449.939589  17.423811  0.042580  1.868367  0.044380
2675  1067.931644  440.217187  18.325329  0.107122  1.351719  0.136299
2676  449.111183  72.318425  18.892957  0.080027  2.052939  0.123941
2677  1807.383242  1190.274879  19.802728  0.192467  2.328678  0.097085
2678  727.149799  797.667789  17.733825  0.054432  1.017478  0.058414
2679  1959.679983  1657.567167  17.548189  0.082826  1.399380  0.073462
2680  667.546824  1997.121366  21.565907  0.205188  3.126314  0.186876
2681  1733.645633  520.440351  18.076473  0.111070  1.183157  0.047767
2682  1736.958170  1739.819843  17.099892  0.069775  1.051481  0.049221
2683  1758.225231  332.602777  20.422158  0.112452  2.423340  0.100840
2684  1409.616742  1592.288080  17.213186  0.081520  1.159740  0.043117
2685  1157.808763  373.349370  17.988119  0.079149  2.166694  0.045464
2686  769.752069  1763.890670  17.629996  0.052327  1.002643  0.042475
2687  710.243144  1657.873769  17.180447  0.041457  0.891824  0.063783
2688  1931.440372  1456.370252  19.863172  0.117142  2.222759  0.135243
2689  1149.357346  1899.586545  17.348573  0.056159  1.727336  0.078274
2690  450.937284  1128.377019  17.315639  0.042212  0.846786  0.043487
2691  1325.038689  531.526425  15.021711  0.069049  -0.452131  0.052322
2692  120.467651  565.488753  17.361842  0.039715  0.911386  0.070711
2693  1760.160522  1775.305403  19.772522  0.150660  2.041895  0.160129
2694  305.597950  760.257339  18.869407  0.060750  1.699397  0.120790
2695  1029.191918  1549.489174  18.564001  0.090862  1.735993  0.055591
2696  2033.791460  469.300303  21.171740  0.144685  2.857929  0.186686
2697  1386.993269  431.171671  18.114973  0.102548  1.306697  0.085515
2698  503.774986  1472.492558  17.882480  0.049353  1.429216  0.059669
2699  1684.494239  1231.358909  17.908374  0.042997  1.342594  0.060785
2700  723.585231  755.901120  17.774621  0.056334  1.049756  0.057188
2701  125.317734  957.245221  20.730472  0.260042  2.389421  0.150853
2702  845.048494  1688.998412  18.537834  0.056013  1.496824  0.070575
2703  43.505470  1607.892586  17.223567  0.095290  0.902018  0.051850
2704  893.599725  1764.787857  18.622154  0.115146  1.658479  0.089364
2705  269.487453  1546.597280  17.172245  0.047585  1.396210  0.101240
2706  215.215245  574.803575  18.521809  0.057482  1.478812  0.061959
2707  730.636446  325.549240  17.131502  0.078365  0.877850  0.043518
2708  37.324576  222.765895  20.168775  0.080970  2.431654  0.138637
2709  932.281974  1548.864679  18.045500  0.073774  1.141436  0.079128
2710  1422.275917  1130.585043  16.278944  0.071944  0.508543  0.076120
2711  1650.271098  992.891868  17.570681  0.057741  1.261304  0.098010
2712  1515.247648  1801.487401  18.798787  0.088307  1.614284  0.059927
2713  1745.105104  250.768682  20.021843  0.135517  2.228950  0.077425
2714  1704.048325  1498.139379  17.837383  0.040337  1.154456  0.092616
2715  1548.419882  823.418333  20.497619  0.119208  2.270825  0.204631
2716  15.927489  971.199241  17.991006  0.106058  1.409582  0.088030
2718  965.336780  474.104058  19.217864  0.059481  1.773317  0.067985
2719  385.799925  1185.297842  16.645981  0.077584  0.670298  0.044935
2720  919.899515  1418.770737  17.339992  0.099560  0.825232  0.064795
2721  514.344191  388.322731  16.820834  0.057419  0.412796  0.052543
2722  1119.395277  472.006252  18.042867  0.076324  1.127446  0.105894
2723  1387.854430  1455.095800  17.528720  0.047775  1.055026  0.100710
2724  1416.552134  1399.152938  18.847711  0.111080  1.691354  0.071940
2725  636.299645  1114.952670  19.752244  0.095108  2.328824  0.076079
2726  653.668759  1368.144103  16.865266  0.046603  0.646442  0.107053
2727  1229.861896  1973.611050  17.599962  0.064929  1.129699  0.080931
2728  1409.689100  621.738293  18.142967  0.078474  1.499642  0.087975
2729  542.279259  70.022896  17.179330  0.074924  0.893090  0.061063
2730  1807.094052  131.903576  18.150815  0.065123  1.350656  0.059137
2732  551.823489  1126.632067  19.655690  0.099323  2.354609  0.072476
2733  175.276851  164.899856  19.651426  0.070629  2.200943  0.168508
2734  370.341312  1539.495463  17.666142  0.048244  1.099448  0.094423
2735  59.679800  1435.076240  18.462937  0.097577  1.549187  0.062054
2736  786.921523  510.528977  17.896246  0.057936  1.056213  0.123010
2737  1971.363621  1782.618317  20.777334  0.168141  2.573336  0.094204
2738  1209.546181  1153.427722  17.264603  0.072365  0.889976  0.075759
2739  661.985667  1346.448345  19.692389  0.133940  1.968918  0.084083
2740  557.391949  954.282221  17.812233  0.058853  1.254023  0.054500
2741  901.342863  496.921459  17.453316  0.069533  1.068282  0.055626
2742  995.719896  291.107116  15.951251  0.051420  0.164412  0.037424
2743  502.484093  1458.666283  18.101207  0.060534  1.291960  0.123117
2744  1298.825157  1782.115846  18.116649  0.044651  1.062456  0.137605
2745  1505.395910  1538.988666  17.811799  0.071106  1.345149  0.061127
2746  516.621266  74.108595  18.385638  0.049375  1.534237  0.084852
2747  501.153183  9.179555  16.467713  0.062086  0.326387  0.041344
2748  1798.295463  1967.506870  17.931933  0.062445  1.920470  0.042791
2749  230.690637  1720.103083  17.511402  0.049132  1.027426  0.085947
2750  1338.309604  883.391821  18.799380  0.139509  1.842435  0.107464
2751  1431.824445  638.391101  17.555864  0.063404  1.008066  0.062302
2752  405.611534  1891.456124  19.887161  0.218306  2.011002  0.212433
2753  1708.521459  390.502968  17.717404  0.048763  1.196676  0.075579
2754  1736.093045  1326.683268  15.192360  0.064279  -0.267517  0.066122
2755  371.159914  1672.690898  17.355059  0.049706  0.932502  0.091621
2756  709.692720  1856.003284  17.708844  0.066021  1.165162  0.072330
2757  567.399921  496.378040  17.133183  0.064083  0.950463  0.040725
2758  1866.764692  59.200419  20.110078  0.143188  2.488583  0.128888
2759  535.088746  1988.797878  17.748518  0.048642  1.066296  0.089672
2760  881.612983  1606.645742  17.601172  0.051977  0.958081  0.041448
2761  1079.747607  103.168110  17.444886  0.042173  2.065688  0.063820
2762  1849.797400  1752.325021  18.912671  0.064017  1.986112  0.101513
2763  124.492544  940.442737  17.330270  0.040552  0.966410  0.080182
2764  189.356800  196.576205  19.712135  0.123141  2.329299  0.084055
2765  1338.525846  1486.089043  17.258953  0.108114  1.491658  0.050732
2766  573.958542  703.541057  17.195870  0.041466  0.944452  0.036308
2767  1015.076007  384.715795  16.156341  0.028797  0.149674  0.051573
2768  1168.053586  1409.681862  17.354508  0.042676  1.090443  0.040517
2769  1839.460397  1548.438733  16.217721  0.059702  0.397021  0.046742
2770  1479.977511  711.528086  17.401840  0.101282  0.965279  0.080390
2771  608.615735  1374.562811  17.281611  0.058246  0.807764  0.037190
2772  1471.111713  1520.821953  17.948951  0.086633  2.293704  0.101411
2773  527.770826  1782.881113  17.763484  0.048896  1.016727  0.074832
2774  1826.812708  920.827736  20.012852  0.237873  2.494824  0.172353
2775  196.755235  83.283412  17.195304  0.051697  0.897023  0.036663
2776  1705.109980  1374.243509  18.932276  0.101301  1.899478  0.056348
2777  817.719061  506.386600  17.513969  0.042684  0.919569  0.041540
2778  2003.329959  877.048425  18.176281  0.059589  1.461041  0.092057
2779  773.768991  1055.255303  20.331105  0.101455  2.626674  0.258102
2780  742.294934  1827.325176  19.802732  0.176486  2.498705  0.084437
2781  1128.473025  223.915700  15.708400  0.066032  0.070676  0.039417
2782  492.737021  285.814348  19.633926  0.074583  2.081009  0.107441
2783  742.427522  29.262887  19.967273  0.132329  2.457756  0.206454
2784  822.379190  840.006524  17.458619  0.054771  0.916948  0.072164
2785  845.462471  1570.743643  19.240668  0.129544  1.809057  0.152866
2786  444.478492  431.517572  17.376049  0.048412  0.989051  0.052977
2787  1093.523596  376.135000  18.599121  0.131818  1.582796  0.058669
2788  1600.614680  222.566501  17.740341  0.071783  1.220832  0.081234
2789  420.409533  293.500292  17.509988  0.054155  1.053626  0.060614
2790  1544.951960  393.714142  18.387156  0.076654  1.413078  0.113162
2791  588.882306  1770.757484  18.066249  0.104829  1.281484  0.115711
2792  382.658674  511.272923  19.210775  0.088940  2.086572  0.075423
2793  225.607505  782.882629  18.119272  0.062198  1.256709  0.055879
2794  262.487368  143.020471  17.488104  0.039755  1.016138  0.038909
2795  1744.642570  1979.195705  16.550060  0.043879  0.387249  0.089432
2796  1729.133274  1352.492388  17.590808  0.056398  1.123480  0.113923
2797  1025.682945  470.652265  17.619631  0.061795  0.951716  0.042849
2798  972.570300  593.958687  16.445138  0.045174  0.438447  0.051938
2799  28.595172  2032.941353  19.204751  0.068551  2.154893  0.141700
2800  298.042593  591.440489  16.827108  0.037668  0.485357  0.045998
2801  574.365563  627.267952  18.605672  0.053047  1.708642  0.056235
2802  1310.886201  2035.289858  18.602840  0.071380  1.390522  0.082786
2803  121.146312  1280.387284  17.839549  0.081086  1.182731  0.040238
2804  1479.627586  670.150981  17.509243  0.122043  1.469112  0.066194
2805  889.795617  1921.779552  18.049314  0.128925  1.207424  0.064383
2806  1011.520441  871.956139  17.284850  0.047685  1.012166  0.075821
2807  1128.400537  1928.206734  17.633755  0.062137  1.675316  0.074465
2808  868.359819  954.305192  18.214507  0.146944  1.315009  0.093274
2809  369.672276  1421.525188  17.448498  0.070416  1.058284  0.080295
2810  1169.638491  1861.197186  17.299477  0.072628  1.674922  0.036905
2811  1009.244267  1770.474621  18.452060  0.080460  1.473571  0.096829
2812  905.866878  1155.878104  18.362033  0.065934  1.534183  0.087356
2813  793.413115  81.307320  18.704359  0.147701  1.434491  0.087990
2815  1832.168852  1696.996148  18.800125  0.068307  1.773288  0.129806
2817  601.004024  1461.372291  18.949622  0.071712  1.908439  0.137050
2818  666.828052  13.808323  19.219502  0.215848  1.796510  0.075903
2819  1421.273267  936.402350  17.447113  0.072046  1.115779  0.067067
2820  1627.445109  1699.326959  17.755929  0.081171  1.601376  0.068693
2821  1221.222215  1066.536738  17.350333  0.058892  0.737831  0.093720
2822  1885.920197  1825.518595  17.476967  0.117681  1.154382  0.045236
2823  230.975748  153.231648  17.224668  0.064291  0.945324  0.045884
2824  1574.551151  1790.478786  16.616718  0.067791  0.765755  0.088654
2825  289.474771  1289.281295  17.751957  0.048889  1.291541  0.054121
2826  1358.076401  309.719571  17.324918  0.098720  1.197912  0.104485
2827  1630.192755  716.675776  18.455911  0.064171  1.625045  0.087567
2828  1724.933949  1543.273607  18.716273  0.070079  1.701083  0.053206
2829  1218.049810  797.118915  18.235915  0.068636  1.420902  0.054350
2830  233.557284  1612.396965  17.649126  0.087726  1.019476  0.070719
2831  481.716766  954.829341  17.784712  0.061103  1.232374  0.051134
2832  1145.098082  725.559514  20.084116  0.202174  2.331993  0.204985
2833  1328.952816  524.945647  20.779134  0.105575  2.706277  0.160387
2834  753.990568  1072.977933  19.091940  0.080678  2.436517  0.176704
2835  1763.028733  774.448405  16.527158  0.043673  0.551661  0.062183
2836  156.888829  849.474349  18.012508  0.065803  1.243811  0.060374
2837  569.489354  876.405437  15.751272  0.028103  0.036127  0.026577
2838  1952.424258  903.439136  17.498475  0.102065  1.064846  0.074808
2839  1600.051696  1422.162465  16.849497  0.090165  0.737882  0.056690
2840  970.805472  1607.324697  17.443940  0.067767  0.870779  0.041267
2841  327.809480  1563.281259  17.695417  0.046179  1.070108  0.044251
2842  1964.225281  1349.838257  17.641280  0.107768  1.711568  0.125754
2843  1602.417909  1294.076478  16.772075  0.099930  0.546606  0.064642
2844  1525.615651  403.445364  17.721871  0.056031  1.263244  0.041280
2845  1516.571939  1848.916292  17.271007  0.117065  1.015705  0.051748
2846  1525.160875  1567.889767  20.620048  0.191187  2.622863  0.146119
2847  1645.299817  27.961383  17.736149  0.081290  1.137490  0.087937
2848  140.535431  1937.152438  18.162543  0.117466  1.127822  0.062788
2849  223.142154  292.287099  18.628753  0.146072  1.220618  0.058880
2850  1257.590400  69.714539  18.010345  0.095526  1.398427  0.062116
2851  1984.304604  1867.641129  17.075724  0.053502  0.422099  0.047935
2852  69.777775  607.052607  18.250797  0.095694  0.996821  0.067652
2853  956.153235  2.123141  18.380048  0.126090  1.113825  0.048414
2854  1916.531977  1460.516137  20.967366  0.287240  2.580036  0.120147
2855  1994.223171  522.216642  18.209775  0.062390  1.199074  0.069695
2856  1030.795951  1398.043145  19.510821  0.104157  2.022229  0.233563
2857  1938.369399  1609.246800  20.044273  0.216941  2.025667  0.115535
2858  1566.385061  1846.465118  19.197799  0.093183  1.506807  0.070972
2859  1732.931337  1848.320258  19.610860  0.080687  1.744849  0.108257
2860  809.900957  1042.933043  17.920799  0.078585  0.980577  0.072847
2861  1693.007050  962.068295  18.873817  0.114345  1.514596  0.056901
2862  1602.048169  1723.057857  20.591993  0.129824  2.653500  0.197648
2863  1610.891316  927.722639  20.608876  0.157348  2.302805  0.186679
2864  493.008706  1913.386608  18.665878  0.098989  2.129071  0.059286
2865  539.886465  876.434721  18.592763  0.130136  1.807694  0.113593
2866  676.505651  912.106817  17.773653  0.073092  0.843265  0.065659
2867  88.538634  1789.611560  18.091819  0.088334  1.947679  0.063498
2868  976.985875  1129.837559  19.961653  0.154196  2.289008  0.116018
2869  999.346223  1502.189233  19.528389  0.088444  1.732510  0.081078
2870  1950.180389  1551.363648  19.072315  0.057750  1.625098  0.059647
2871  1237.206721  7.793464  21.065873  0.192840  2.448183  0.222262
2872  1562.211651  987.156801  18.587541  0.094626  2.011836  0.057392
2873  439.350940  1824.421444  19.770107  0.214154  1.824551  0.157709
2874  290.898847  1223.300369  17.925273  0.117222  0.780192  0.068431
2875  255.437375  226.346885  20.392672  0.263247  2.392062  0.108710
2877  196.736298  536.567575  18.708725  0.076088  1.341086  0.061462
2878  1536.771749  1025.007073  18.728782  0.096582  1.587628  0.065895
2879  961.282542  634.968631  18.267268  0.061545  1.170437  0.064446
2880  110.897756  253.565894  18.201527  0.068420  1.045883  0.067677
2881  429.679421  1629.159564  19.648076  0.071853  1.914721  0.094793
2882  1616.340092  718.560613  19.697549  0.117692  1.811033  0.254887
2883  69.761288  755.305955  19.503417  0.198895  1.768923  0.126329
2884  444.339883  615.019699  17.944160  0.051327  1.228245  0.045427
2885  1900.023919  73.897106  20.432610  0.149044  2.164553  0.116098
2886  73.977132  98.014565  17.453884  0.054803  0.796083  0.064176
2887  1130.954017  684.666005  18.386784  0.046977  0.979785  0.109904
2888  1528.660689  1880.402367  18.658375  0.112855  1.238303  0.082918
2889  98.873257  67.462304  19.741972  0.107342  2.273931  0.175805
2890  1838.670577  548.368188  21.179254  0.106807  2.679336  0.234682
2892  534.877260  147.221424  17.906752  0.121270  1.340360  0.076295
2893  90.653051  476.339642  17.754054  0.060145  0.642633  0.057611
2894  496.420767  1468.652677  20.633579  0.145070  2.503379  0.100638
2895  1201.248231  1147.358650  18.116927  0.103498  1.004411  0.067182
2896  235.447779  1099.339468  18.256199  0.051788  1.118479  0.054431
2897  744.564357  1914.621813  19.510990  0.114245  1.853762  0.080134
2898  1034.729765  890.044621  18.550519  0.050552  1.447120  0.083938
2899  360.354183  1285.745759  17.683708  0.051882  0.800010  0.086937
2900  1381.991551  1832.574923  19.715514  0.173073  1.920632  0.081603
2901  73.831770  457.776929  19.339442  0.101377  1.663544  0.062902
2902  215.264322  1265.029032  19.214405  0.161642  1.523203  0.106923
2903  1198.868759  1487.586195  20.693609  0.142206  2.419907  0.153851
2904  297.497879  1214.729834  19.155668  0.070122  1.539984  0.088903
2905  1312.560755  1063.742572  18.564140  0.055120  1.846105  0.111363
2906  585.965103  980.375054  18.606673  0.164254  1.243301  0.059361
2907  681.380949  707.828177  17.725384  0.041236  0.949393  0.090715
2908  871.319172  101.911419  20.334218  0.137931  2.054715  0.212053
2909  816.712714  1211.652639  18.215077  0.065360  1.086071  0.074124
2910  1783.646626  1617.006468  18.377296  0.090495  1.283175  0.057477
2911  1446.089451  1912.912930  18.369156  0.060332  1.211071  0.107083
2913  55.255900  1952.608919  16.995301  0.050969  0.460247  0.042486
2914  1606.114020  106.642349  17.085954  0.073037  0.502514  0.051472
2915  1077.614629  1795.164472  17.336892  0.061608  0.622737  0.044215
2917  212.466612  348.357992  17.913947  0.169790  2.482337  0.085422
2918  647.820024  178.078322  20.012405  0.176528  2.063385  0.205059
2919  1816.052692  1595.059133  18.268356  0.070771  1.255172  0.139803
2920  929.926933  53.424851  19.083616  0.104003  1.507746  0.161526
2921  522.091004  1405.708158  18.289561  0.085708  1.044878  0.060076
2922  1272.740191  1348.622051  18.031389  0.065069  1.063640  0.060434
2923  1279.326435  16.502868  19.580640  0.071779  1.987188  0.069182
2924  1674.123196  369.745179  19.071448  0.060832  1.599282  0.078195
2926  782.504262  400.888994  16.886439  0.048221  0.258243  0.073688
2927  1060.762591  1472.000037  18.418723  0.084804  1.191722  0.078680
2928  959.866608  323.580586  18.311865  0.115037  1.136418  0.054610
2929  401.378578  1007.509766  17.851588  0.044061  1.164053  0.144053
2930  559.395800  972.176390  18.597376  0.069599  1.762898  0.095233
2931  751.888497  1200.393127  18.606388  0.114033  1.286518  0.067739
2932  1114.473976  93.723798  17.929879  0.065782  1.318380  0.091967
2933  295.754395  32.586399  18.364575  0.056305  1.068958  0.107846
2934  1706.439174  1792.697482  17.867085  0.053622  1.029820  0.048096
2935  307.207810  16.507064  18.181332  0.062479  1.072775  0.063341
2936  1603.238811  1914.973907  18.140639  0.065265  1.101367  0.105695
2937  1228.374736  276.105069  18.475426  0.057188  1.136630  0.091043
2938  1288.461058  374.952275  19.901905  0.130529  2.213790  0.165627
2939  493.659436  460.582738  19.002808  0.097546  1.617083  0.074917
2940  1148.770700  283.582352  18.704440  0.140632  2.664233  0.072882
2941  464.315489  1884.544159  17.712576  0.094433  0.929284  0.051802
2942  625.757443  1032.418312  18.317745  0.085498  1.324194  0.091616
2943  947.419147  1082.127406  20.554007  0.148824  2.578605  0.115206
2944  1728.339332  1468.875532  16.831215  0.040185  0.171933  0.078407
2946  611.504034  1968.116241  19.693342  0.077378  2.166816  0.123533
2947  526.842515  1059.022365  18.049903  0.043377  1.015322  0.071227
2948  760.675410  1630.577037  20.692051  0.202816  2.398593  0.229965
2949  1839.293880  1671.170443  19.218450  0.103768  1.716081  0.075156
2950  1001.177203  980.509372  18.140077  0.052622  1.209831  0.082090
2951  659.622054  1227.333162  17.753200  0.050720  1.235253  0.045531
2952  176.331021  1942.924150  16.377122  0.059542  0.039866  0.044580
2953  1720.783462  1951.845622  18.707587  0.095797  1.409376  0.094652
